,X,Y,cell_type,c1,c2,c3,quadrant,cell_idx
32,1.9868245231802752,9.811505581482361,c2,5.576368273261469,88.82979289745273,5.5938388292858034,top_left,32
33,2.6758241671025833,10.279284045207254,c1,84.5667529885956,8.619812582652333,6.813434428752058,top_left,33
34,3.1015183913115507,9.598545165120326,c1,87.06076447042553,6.3506707410894565,6.588564788485017,top_left,34
35,3.6857749324846543,9.805096474116196,c2,5.488301136663399,90.21856464466707,4.2931342186695405,top_left,35
36,4.691094516005189,9.704661662980484,c1,94.6281528268118,3.836151880573863,1.5356952926143237,top_left,36
37,5.873774552803721,9.85462861207035,c2,3.864034490906701,92.29613763630711,3.8398278727861967,top_left,37
38,0.9620353669772308,10.416890261713188,c1,96.62439274671844,2.442967053717903,0.9326401995636548,top_left,38
39,1.4554157598222073,10.299768558530374,c2,3.8725378416074796,93.18777142888308,2.9396907295094494,top_left,39
40,2.65029949602234,10.477983080906249,c1,90.29846116848664,6.019750950054604,3.6817878814587592,top_left,40
41,3.3226252088547894,10.480545862205082,c2,3.913741433247351,91.75789457519478,4.328363991557869,top_left,41
42,4.490019908567493,10.641039169153506,c1,89.69308462205389,5.6501168662569174,4.656798511689184,top_left,42
43,4.675662026935563,10.233722307424996,c2,4.435715836815092,90.93671726828309,4.627566894901815,top_left,43
44,0.8951706195716226,11.180123016884485,c2,5.800272653564796,90.11337844605798,4.0863489003772155,top_left,44
45,2.2496202825887432,10.824380485132384,c1,84.43033711299385,6.824623825924457,8.745039061081695,top_left,45
46,2.5807827194914905,11.318633247662845,c2,6.670734462144799,89.4682990827287,3.8609664551264826,top_left,46
47,3.7146787025809886,10.866889405362992,c1,83.86158915582136,7.523072699763633,8.61533814441498,top_left,47
48,4.265001420399111,11.175974920425242,c2,6.072329416044824,90.94065049149485,2.9870200924603267,top_left,48
49,6.011011220133582,11.275383060489938,c1,91.69307955566977,2.85091599225244,5.456004452077797,top_left,49
50,1.6240831108629898,11.605517451378656,c1,85.26492856253137,8.782169975086774,5.952901462381865,top_left,50
51,1.8667583162601677,11.751130505884715,c2,4.956689795391184,91.05293575614563,3.9903744484631978,top_left,51
52,3.4243791910960457,11.839433388434674,c1,92.31597533547982,4.026608249037674,3.6574164154825097,top_left,52
53,3.5787812887630297,11.624431222226125,c2,5.988457063257409,89.97653808774588,4.035004848996696,top_left,53
54,5.0030718078935195,11.480935485793797,c1,92.90312767628454,3.4777260606925418,3.619146263022905,top_left,54
55,5.240749693137398,11.706503158754334,c1,92.02109014113105,5.094032514354932,2.8848773445140123,top_left,55
56,1.2028058034161941,12.24100725619689,c1,85.63117942986737,7.104591462700134,7.264229107432492,top_left,56
57,1.7758496534396515,12.03263479412676,c2,3.266361821158658,94.80900722364616,1.9246309551951768,top_left,57
58,2.588437550082956,12.120042666294614,c1,87.51017007257134,6.116409020951766,6.373420906476904,top_left,58
59,2.9893985852019136,12.18882988933348,c2,8.389122600062924,84.23748261668975,7.373394783247337,top_left,59
60,4.3884666312421805,12.161164682122365,c1,86.99012731065552,7.257260650663795,5.752612038680693,top_left,60
61,4.682388641539547,12.12984703136295,c2,7.165249477179095,86.80278105961047,6.031969463210441,top_left,61
62,7.420938405356532,7.379141385265542,c1,38.93430473926478,30.403374045802455,30.662321214932764,top_right,62
63,8.067827193046382,7.464512046903423,c2,27.06092662210416,46.04482930823004,26.894244069665792,top_right,63
64,8.390686432242605,7.302887494237095,c2,30.35949807644018,40.481650286596945,29.158851636962886,top_right,64
65,9.050403080338134,7.113666445034127,c2,27.15097842644886,45.63093853686333,27.21808303668779,top_right,65
66,9.674524573237202,7.033436535964735,c3,26.928339195461064,29.531732661708183,43.53992814283076,top_right,66
67,10.282394677196267,7.269255899857537,c2,27.97303614236753,43.13347075783718,28.893493099795304,top_right,67
68,10.901241024502886,7.099277395555828,c3,25.986249529886603,25.877444805552873,48.13630566456053,top_right,68
69,11.328438022945331,6.975131122009769,c1,39.503812314496784,29.77413546419403,30.72205222130918,top_right,69
70,11.70247403421273,7.057676160591101,c2,29.303348968822185,43.15431049495783,27.542340536219996,top_right,70
71,12.461225147320016,6.8827226095894085,c2,28.7547589536217,44.85968983276958,26.38555121360873,top_right,71
72,7.3653843598016495,7.824646028390822,c2,30.747988139820215,39.25734770604657,29.9946641541332,top_right,72
73,8.089092915422013,7.799947994696144,c3,31.86304185020412,29.3960993914887,38.740858758307176,top_right,73
74,8.627672582287413,7.824129934211905,c1,42.12791353479059,27.33930048122798,30.532785983981437,top_right,74
75,9.332869256014547,7.551308838648739,c1,39.85667276316714,31.126083176234687,29.017244060598184,top_right,75
76,10.004475759438316,7.576968674370006,c2,25.145937643239265,48.995916986747524,25.858145370013215,top_right,76
77,10.375316901285736,7.571890547787451,c2,30.84356038864959,40.0049930585616,29.151446552788805,top_right,77
78,10.745164287028167,7.766655411532365,c1,46.86904870403315,28.291489856821944,24.839461439144912,top_right,78
79,11.209215855566189,7.4177537566631795,c1,41.92549526128009,27.879827840058375,30.194676898661516,top_right,79
80,11.686545625966923,7.771957930115051,c3,26.998602164233553,29.11393480474129,43.88746303102515,top_right,80
81,12.318243681139244,7.477683248926951,c3,28.069248411767607,24.890252415942772,47.04049917228961,top_right,81
82,7.282561906487441,8.20021003893002,c2,29.92616529902177,38.81802847655583,31.255806224422393,top_right,82
83,7.863689632302708,8.341627689523733,c3,30.8423029313739,29.91410388360642,39.243593185019684,top_right,83
84,8.600301264272106,8.45076972885771,c2,30.549784775883836,42.464305992453724,26.98590923166244,top_right,84
85,8.987146101753833,8.280730330353009,c1,39.24336629602467,30.99931718206163,29.7573165219137,top_right,85
86,9.816266283300026,8.310585718801185,c3,29.45838071126029,31.969328677301046,38.57229061143867,top_right,86
87,10.037642505503213,8.35317956560693,c1,43.31192799842274,27.678597542404283,29.009474459172985,top_right,87
88,10.753140546071931,8.244567159553542,c1,39.98954385862616,30.378003817704325,29.632452323669504,top_right,88
89,11.128877463313653,8.195907440751718,c2,30.19349876867287,38.82621596376026,30.980285267566853,top_right,89
90,11.644795770320519,8.206720850107349,c1,40.792518342002175,29.369375927819963,29.838105730177865,top_right,90
91,12.252219262429547,8.162421081097976,c2,29.54946643424558,40.70786269606407,29.74267086969034,top_right,91
92,7.10489380904948,9.017264382065587,c3,26.743942120504794,27.37217433342021,45.88388354607499,top_right,92
93,7.91004916682895,8.761273731346268,c1,42.51132205762001,29.024980997400522,28.463696944979468,top_right,93
94,8.409344010372985,8.953848509358252,c2,29.56348792079435,39.67957639627529,30.756935682930358,top_right,94
95,9.081124290795309,8.717215635250627,c2,29.77939822471824,41.243869824460134,28.976731950821637,top_right,95
96,9.71165019724636,8.764639860128213,c3,27.893155183291785,27.83789301005623,44.26895180665198,top_right,96
97,10.283017700804864,8.851971838755025,c1,38.26460256870543,30.572070387309065,31.16332704398551,top_right,97
98,10.756560970360196,8.778270496742733,c2,26.497976356207914,47.74976518267166,25.75225846112043,top_right,98
99,11.03417073651223,8.708188623905764,c3,26.54957464500986,25.378660832012457,48.07176452297769,top_right,99
100,11.623019857115235,8.799746239567469,c1,43.92142060999349,28.688924243494498,27.389655146512016,top_right,100
101,12.10088790113759,8.499817763701888,c2,29.16364257877054,41.3852104756651,29.45114694556437,top_right,101
102,7.290505226611577,9.260460240957245,c1,42.38507584389876,28.583071906967067,29.031852249134165,top_right,102
103,7.881949832517366,9.14436595427649,c2,26.59479822760828,46.59297330373712,26.81222846865461,top_right,103
104,8.350097739235219,9.310706771414214,c2,27.258276923004672,45.746941162502885,26.99478191449245,top_right,104
105,9.21569744675038,9.258546088319349,c1,43.63124022861286,28.09297335964548,28.275786411741667,top_right,105
106,9.567284915462876,9.455681029136265,c1,46.3111504096141,25.120988712053688,28.567860878332223,top_right,106
107,10.05500105731829,9.35615929821953,c2,26.88352315305515,43.40918748683221,29.707289360112636,top_right,107
108,10.533803958642313,9.265907317735193,c3,28.887835241592725,27.71540306662814,43.396761691779126,top_right,108
109,10.953387161881684,9.222619816971353,c1,41.136200651953324,29.102068176871455,29.76173117117523,top_right,109
110,11.57164893734364,9.293307100482322,c2,30.988625009220726,39.08586250420671,29.925512486572554,top_right,110
111,12.18188443303568,9.142952609929258,c3,27.08304001328396,27.814397022396513,45.10256296431952,top_right,111
112,7.184635199472365,9.776876125753947,c1,44.39947634333394,26.72532554719253,28.875198109473526,top_right,112
113,7.90088726602651,9.926898734008452,c3,29.37818539628437,29.71749693996118,40.904317663754455,top_right,113
114,8.38023015963727,9.710486133773214,c3,26.950630774611344,26.833462897825033,46.21590632756361,top_right,114
115,8.963055431762148,9.631970857778283,c1,48.493147418832855,27.09774509394588,24.409107487221277,top_right,115
116,9.664205593386857,9.878915802268374,c3,28.751667927213763,25.14373811235626,46.104593960429966,top_right,116
117,9.9805685461356,9.868468893113558,c3,27.007990737492925,29.67439272364493,43.31761653886214,top_right,117
118,10.384154872138298,9.907092405111584,c1,41.35825860945276,29.411723510173616,29.23001788037362,top_right,118
119,11.183682248205475,9.816996631208042,c2,27.207046653860033,43.741431912365535,29.051521433774415,top_right,119
120,11.37072836341217,10.054351930960598,c3,27.88738994449613,27.48102242349027,44.631587632013606,top_right,120
121,12.043197517715157,9.742826517950025,c1,41.178392035908814,30.151318163368124,28.670289800723047,top_right,121
122,7.247573955634483,10.336249590830795,c3,25.609787087507634,26.548816358976147,47.841396553516226,top_right,122
123,7.6759621223474035,10.159008941461636,c3,28.541413106139697,27.36281950125088,44.09576739260942,top_right,123
124,8.254797481047762,10.174293822019877,c1,41.9683363940128,29.847305016053472,28.184358589933733,top_right,124
125,8.908678196965507,10.40013425178243,c2,29.721355397340364,42.0745475530767,28.204097049582934,top_right,125
126,9.418677585156274,10.253814405936485,c3,30.040768351675307,30.389726504829973,39.56950514349472,top_right,126
127,10.031160675722132,10.60189136373062,c1,39.797397490865805,29.49538475065155,30.707217758482653,top_right,127
128,10.513180780758718,10.414281861416185,c2,28.82959824880989,42.40159127183229,28.768810479357814,top_right,128
129,10.911588632545534,10.457239628883737,c3,26.794238006990632,27.794913159566235,45.41084883344312,top_right,129
130,11.492159431433452,10.693673606139543,c1,45.25224299194807,27.397192686803944,27.350564321247973,top_right,130
131,11.91923531131513,10.502953908121233,c2,29.696428095826562,39.4651583237315,30.838413580441937,top_right,131
132,7.275004468898956,10.91267838864343,c1,40.20885676303606,29.677680150871417,30.11346308609253,top_right,132
133,7.832886825466903,10.913512456680813,c2,31.359362643301242,38.35951097075944,30.281126385939316,top_right,133
134,8.108933654770977,10.989280157633361,c2,26.897993810670172,46.69480082893905,26.407205360390762,top_right,134
135,8.65470129562084,10.720222755609562,c3,31.170964011750936,29.89160342908532,38.93743255916375,top_right,135
136,9.046316376525299,11.206838455115982,c1,45.740969773786745,26.032972295138933,28.226057931074326,top_right,136
137,9.870263729646208,11.10125996949383,c2,30.691879087539597,38.35351959044129,30.954601322019126,top_right,137
138,10.329463542009574,11.162474950582093,c3,29.361212080658987,27.255037296053334,43.38375062328768,top_right,138
139,10.762793002775847,11.023134711100091,c1,47.37997338131216,26.678301885409567,25.94172473327826,top_right,139
140,11.318942910486255,11.059847337688261,c2,31.139229221025584,39.71472654133383,29.146044237640588,top_right,140
141,12.09161957202542,11.05943504974301,c3,30.03507647544572,28.749000694843836,41.215922829710436,top_right,141
142,7.356737259709053,11.489096255004625,c2,27.78087477454442,44.417938479590376,27.80118674586522,top_right,142
143,7.86660134073831,11.554506791609974,c3,32.25863849620283,28.91882540066361,38.82253610313355,top_right,143
144,8.350192850578077,11.621908468679663,c1,45.39242748915303,27.972506552493392,26.635065958353586,top_right,144
145,8.772608575003787,11.809056694841656,c1,43.433925505424966,28.054458549187277,28.511615945387753,top_right,145
146,9.375478155184462,11.541965245504565,c2,29.34052672036076,41.379130973686166,29.280342305953084,top_right,146
147,9.678528273525028,11.66980327984098,c3,32.07097522417609,29.92935211816811,37.9996726576558,top_right,147
148,10.262358599511662,11.541353426824447,c1,44.914618875640976,27.41609969260333,27.669281431755692,top_right,148
149,10.797574173934642,11.774780148352498,c2,25.491299536196237,46.576878084440025,27.931822379363748,top_right,149
150,11.556502021508189,11.863821651606681,c3,30.747701686059965,27.70872196972416,41.54357634421588,top_right,150
151,11.837974193848213,11.796905188958275,c1,41.92864768039498,29.8221932735856,28.24915904601942,top_right,151
152,7.252748383209222,11.894443651786496,c2,27.183668256653792,47.22055327941044,25.595778463935776,top_right,152
153,7.7436687103195325,12.331101828575749,c3,28.500949943717753,27.341903230524267,44.15714682575798,top_right,153
154,8.198909380789045,12.03498915192297,c1,40.63806594198367,29.755959756885886,29.605974301130438,top_right,154
155,8.684942826260654,12.327565550286383,c2,28.6839695542927,42.71954092436124,28.59648952134605,top_right,155
156,9.21339211719647,12.471328194747061,c3,29.705392714813033,28.7269819839973,41.56762530118967,top_right,156
157,9.849102058657463,12.242343112094451,c1,41.621062900856586,28.432254068777763,29.946683030365644,top_right,157
158,10.443649849211292,12.321299242735561,c2,26.203853841803248,46.126843555255796,27.669302602940952,top_right,158
159,10.720302655080536,12.211409012801907,c3,26.914760107488473,26.26080230385292,46.824437588658604,top_right,159
160,11.662047512796462,12.139783942633676,c1,49.041139016653304,25.12972348291349,25.829137500433202,top_right,160
161,11.95310236338125,12.147197932519523,c2,29.94433793630291,39.63227223889142,30.423389824805664,top_right,161
162,7.019787386965941,1.1114288279612539,c2,6.091017114020595,87.67170090826613,6.2372819777132555,bottom_right,162
163,7.509101882338195,1.0620234704522866,c3,7.325519381094316,5.465813902961607,87.20866671594408,bottom_right,163
164,8.08609943553198,1.177443037481128,c3,3.973249710834506,6.03888474606114,89.98786554310435,bottom_right,164
165,8.657477385242936,1.1100386303195855,c1,86.8136484595007,6.416683555779522,6.76966798471978,bottom_right,165
166,9.277435589559035,1.237961222674068,c2,5.167046185600995,89.66550948664587,5.167444327753129,bottom_right,166
167,9.94762104312338,1.29691369187471,c3,5.430232879241437,5.571058633108077,88.99870848765048,bottom_right,167
168,10.938945408051005,1.259709643351317,c1,86.85680246967374,7.426341595943375,5.716855934382877,bottom_right,168
169,11.529095892234686,1.1315579306212813,c2,6.597956946647766,88.97718693583315,4.424856117519087,bottom_right,169
170,12.301748115371929,1.1464411380602277,c3,4.126799092129754,4.82165271927262,91.05154818859764,bottom_right,170
171,12.593830561678228,1.1272835564904902,c1,91.48278220078583,4.784472906436435,3.7327448927777356,bottom_right,171
172,7.1995261265987445,1.6586098357513792,c3,2.3783039710860034,5.284692681431278,92.33700334748272,bottom_right,172
173,7.468496848741388,1.6120642456246068,c3,4.063619909997892,3.8254336906940254,92.11094639930808,bottom_right,173
174,8.197337538461204,1.7925952778794292,c2,6.384306152364516,85.95500632905286,7.660687518582616,bottom_right,174
175,8.597872472725971,1.648420132430215,c2,6.662139338370069,88.34336726061932,4.994493401010628,bottom_right,175
176,9.474693712390927,1.667788569313132,c3,6.801022845470979,5.022607362320997,88.17636979220802,bottom_right,176
177,9.936233745561983,1.6402385071087107,c1,94.042102660422,2.574326019406593,3.3835713201714115,bottom_right,177
178,10.688295137320363,1.720155919139718,c2,5.770497255316047,86.9792982257052,7.250204518978755,bottom_right,178
179,12.009155133827123,1.5505438373974345,c3,3.897452769531752,1.4333105916638702,94.66923663880438,bottom_right,179
180,11.688964065022784,1.6410777451750427,c1,93.32934954453988,3.695656899095926,2.9749935563642143,bottom_right,180
181,12.499306523050743,1.7499773991720948,c1,92.2525911488834,4.512351248458697,3.2350576026579008,bottom_right,181
182,7.24006308149101,2.422707562643002,c1,94.9243634790351,2.606660596680461,2.468975924284431,bottom_right,182
183,7.834331279501351,2.4612383026867577,c2,4.298540953971581,93.59619689685219,2.1052621491762293,bottom_right,183
184,8.191985144503413,2.1823616993276347,c2,6.116405333423048,88.55480413252216,5.328790534054786,bottom_right,184
185,8.80003213413195,2.7986258923465197,c3,1.6942710296536805,1.1326104873446858,97.17311848300163,bottom_right,185
186,9.452796940167437,2.3753826778941205,c1,94.3583175054398,3.7468966175569123,1.8947858770032715,bottom_right,186
187,10.130573992165232,2.180601660545535,c2,6.1284986759977675,86.10490432053787,7.766597003464365,bottom_right,187
188,10.824329173304264,2.142164009488774,c3,7.5451794478539504,7.6168359035772735,84.83798464856878,bottom_right,188
189,11.351563100902757,2.3242004017702325,c1,89.70069989766147,4.374416688604266,5.924883413734272,bottom_right,189
190,12.38085032405725,2.0504297522823323,c2,2.397147905695831,95.31889962546907,2.2839524688351105,bottom_right,190
191,12.74937025463534,2.0471986544214253,c3,8.653817403122941,6.822441085750533,84.52374151112653,bottom_right,191
192,7.313659984593766,2.913727642822703,c1,86.8538589633888,7.496430541635786,5.649710494975397,bottom_right,192
193,7.876209655246927,2.7770700580198544,c2,5.396555103841841,87.1021886961602,7.501256199997966,bottom_right,193
194,8.473067777242177,2.911637330197671,c3,4.068149870851942,1.4868406318738723,94.44500949727419,bottom_right,194
195,8.745527861197123,2.451634057417011,c1,91.09801758358562,3.613163035459408,5.2888193809549735,bottom_right,195
196,9.444969479098198,2.833458667378575,c2,2.2581713956554594,92.44822310698892,5.293605497355624,bottom_right,196
197,10.460171000549206,2.9473682334958653,c3,1.7589715694130876,3.201241090229224,95.03978734035769,bottom_right,197
198,10.802804455083775,2.6902070160897695,c1,90.00837229094762,4.697206242701254,5.2944214663511335,bottom_right,198
199,11.41374332564315,2.8492246946454025,c2,2.224614690806923,94.24669940414643,3.528685905046646,bottom_right,199
200,11.925723581494792,2.602267355784656,c3,5.230009102381115,3.377107578461099,91.39288331915779,bottom_right,200
201,12.790837115237434,2.7242756208095904,c1,88.8786768242725,5.542314466352003,5.579008709375486,bottom_right,201
202,7.574419050789712,3.3141205199521955,c3,6.821553264468425,5.322790511304093,87.85565622422749,bottom_right,202
203,8.200409280926827,3.4983892787606634,c1,92.27585372742143,3.113448248241135,4.610698024337435,bottom_right,203
204,8.929275366137494,3.4965770510237135,c2,4.212343550301786,93.64045434192306,2.147202107775149,bottom_right,204
205,9.15765085171855,3.3010247694652977,c2,6.5865959551801465,86.82820591233983,6.585198132480021,bottom_right,205
206,9.81625133947908,3.5428619466078346,c3,5.927755906366026,3.3357464037039652,90.73649768993,bottom_right,206
207,10.483837815443806,3.316685711394907,c1,91.74068332900399,4.156222876711923,4.10309379428408,bottom_right,207
208,11.055695111578936,3.533664541351102,c2,5.343696696568239,89.87880519639545,4.7774981070363145,bottom_right,208
209,11.41466915904963,3.2341268421021594,c3,6.895153046574691,5.95570538931814,87.14914156410717,bottom_right,209
210,11.986811662587664,3.2752178058768284,c1,87.8205695224319,4.770630704176844,7.408799773391254,bottom_right,210
211,12.519130603077771,3.147631774474894,c2,2.8505814433387378,96.22899586366293,0.9204226929983397,bottom_right,211
212,7.72596244221638,3.8828240968163716,c1,85.85888385821372,7.810855304983138,6.33026083680314,bottom_right,212
213,8.138555864279509,3.911041762476683,c1,89.37737835191966,4.31034560613255,6.31227604194778,bottom_right,213
214,8.753490437513722,3.9813906309599556,c2,5.335878339566856,88.73946881290767,5.924652847525458,bottom_right,214
215,9.251328469911364,3.8661867212441283,c3,6.949774218378225,5.6171334318177735,87.433092349804,bottom_right,215
216,9.693661124304025,3.873996069351881,c1,93.47093239302117,3.070853881149856,3.45821372582897,bottom_right,216
217,10.486407607596352,3.718043995450849,c1,87.44509688303047,5.444865989815342,7.110037127154194,bottom_right,217
218,10.641064196753101,4.101495250434333,c3,7.196611890955423,5.275901355669892,87.52748675337469,bottom_right,218
219,11.289597454240903,3.952431026533273,c1,95.64294644032078,0.7037206626261663,3.6533328970530374,bottom_right,219
220,11.646099409823726,4.051372607926579,c2,3.2047348633167876,90.95757360231582,5.837691534367393,bottom_right,220
221,12.316420121408175,3.7518186139557073,c3,4.208992082379649,2.3971304748561533,93.39387744276421,bottom_right,221
222,8.014919395399097,4.706219331050245,c2,4.635497832154576,91.17372957132714,4.190772596518279,bottom_right,222
223,8.215699791961589,4.525685423862699,c2,5.7001023120193155,88.69840341109744,5.601494276883231,bottom_right,223
224,8.857755478704004,4.555941160229479,c3,6.314968642386071,5.680187798539202,88.00484355907473,bottom_right,224
225,9.176082651032461,4.429580922422149,c1,86.08968585314139,6.888522214088474,7.021791932770139,bottom_right,225
226,9.999732494616278,4.4493053688385995,c2,2.6893268798180654,92.80249091624587,4.508182203936058,bottom_right,226
227,10.562470948682693,4.444837810643629,c3,4.448253464385943,2.6222088418188045,92.92953769379525,bottom_right,227
228,10.388572956989286,4.351191469211025,c1,87.9467317643076,5.62865945794766,6.424608777744734,bottom_right,228
229,11.202614884105003,4.2698089073581444,c1,88.4431610650783,6.628893813551784,4.927945121369919,bottom_right,229
230,11.610681007160315,4.453822502900416,c3,1.6875092063488955,1.8550838547219648,96.45740693892914,bottom_right,230
231,12.34574671974186,4.192177182827921,c3,4.333851942329423,3.1943611938314653,92.47178686383913,bottom_right,231
232,7.151824397609187,5.255273259313514,c3,8.135792490571571,7.8626795843535975,84.00152792507484,bottom_right,232
233,8.936532222081135,4.767547953850676,c1,85.86799909510148,5.729874872948292,8.402126031950239,bottom_right,233
234,8.81816615818808,5.038873996249398,c3,3.686020728572218,5.544558520976423,90.76942075045135,bottom_right,234
235,9.620645472398012,4.702243487027231,c2,7.404259045237165,86.79118374126313,5.804557213499708,bottom_right,235
236,9.272932585252981,4.790159045179934,c3,4.953706504341767,4.307173234797598,90.73912026086064,bottom_right,236
237,9.873483902781048,4.947021227264093,c1,90.4159334779153,4.016445679834755,5.5676208422499345,bottom_right,237
238,10.330187096298966,4.984106679328441,c2,5.738680538168504,86.72001367924906,7.541305782582435,bottom_right,238
239,10.838721671110537,5.018942411203954,c3,5.934589403463218,7.15726118073261,86.90814941580417,bottom_right,239
240,11.590876512483353,4.863592283200629,c1,89.26461309565092,6.040129402617056,4.695257501732025,bottom_right,240
241,12.119057979821621,4.9235987273653095,c2,4.6019728440265295,89.64708961491775,5.750937541055716,bottom_right,241
242,7.379691591506177,5.50731228012935,c3,5.493418583394815,2.972395606992962,91.53418580961223,bottom_right,242
243,7.665832333474297,5.6360490770418945,c1,90.12690416381173,3.509816962894191,6.363278873294084,bottom_right,243
244,8.095003480986936,5.475084165332514,c2,5.581188712823888,87.59550273011175,6.82330855706436,bottom_right,244
245,8.873275345263776,5.279769088504962,c1,89.73985492570006,4.87107792871373,5.3890671455862105,bottom_right,245
246,9.370924655503298,5.253390159783926,c2,4.471665933308804,88.92871024898822,6.599623817702952,bottom_right,246
247,9.914521935207,5.293986305173276,c2,5.662513857601308,86.8819441296091,7.455542012789597,bottom_right,247
248,10.244077876603024,5.200166788854969,c2,1.5654441946183195,94.04749746868963,4.387058336692051,bottom_right,248
249,10.93438090447072,5.386462097318367,c1,85.58697075304083,8.454173602499269,5.9588556444598995,bottom_right,249
250,11.59460364010148,5.46510320631062,c2,6.5604075294368,87.07916989969361,6.360422570869598,bottom_right,250
251,12.1776041942812,5.356301977875084,c3,2.142822032572103,3.6834206505764673,94.17375731685142,bottom_right,251
252,7.135394632478908,6.135331106471775,c3,7.616699686234769,4.908069587442674,87.47523072632256,bottom_right,252
253,7.821898319945449,6.03692529884738,c1,93.34100446133773,3.656702814152943,3.0022927245093247,bottom_right,253
254,8.376475300522719,6.0918028187643,c1,89.08741928330952,5.57226086968677,5.340319847003716,bottom_right,254
255,8.733764511923345,5.806785561950106,c1,91.93642411541117,4.506306645457394,3.5572692391314504,bottom_right,255
256,9.27273840845811,5.683987048549059,c1,90.67846121187564,5.300384002583968,4.0211547855404,bottom_right,256
257,9.59924805152356,5.632031150006312,c2,2.3239901952452517,95.54465358684888,2.131356217905861,bottom_right,257
258,10.278902920146013,5.786040859312618,c3,6.079578830377833,4.308704571708234,89.61171659791394,bottom_right,258
259,10.786373279453466,5.773466491810698,c1,92.55595464266861,4.435139115444898,3.008906241886505,bottom_right,259
260,11.43799173083325,5.9112554491147975,c3,5.894076690004457,4.909344728759865,89.19657858123568,bottom_right,260
261,12.261330118517012,5.8905154085264275,c1,93.95716524547318,2.4409703967181753,3.6018643578086476,bottom_right,261
262,1.155602517076107,0.44907808624178425,c1,85.10477718959876,6.779995891998201,8.115226918403026,bottom_left,262
263,1.6549226200730247,0.3619060622013477,c3,3.5255873468235626,6.265855151241372,90.20855750193506,bottom_left,263
264,2.2278345292599044,0.4148776250453772,c1,92.54136143451441,3.0744224074006676,4.384216158084927,bottom_left,264
